SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_DEFINITION,Vapor Pressure Deficit consolidated from VPD_F_MDS and VPD_ERA. Average from half-hourly data
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] TEMP-ElectResis. [RH] RH-Capac
CL-SDF,262,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
CL-SDF,263,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_QC
CL-SDF,263,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,263,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for VPD_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
CL-SDF,263,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_ERA
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Atmospheric pressure, downscaled from ERA, linearly regressed using measured only site data. Average from half-hourly data"
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_MODEL,PRES-ElectBar
CL-SDF,264,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_DATE,201401
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_DEFINITION,Atmospheric pressure consolidated from PA_F_MDS and PA_ERA. Average from half-hourly data
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_HEIGHT,41
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_MODEL,PRES-ElectBar
CL-SDF,265,GRP_VAR_INFO,VAR_INFO_UNIT,kPa
CL-SDF,266,GRP_VAR_INFO,VAR_INFO_VARNAME,PA_F_QC
CL-SDF,266,GRP_VAR_INFO,VAR_INFO_DATE,201401010000
CL-SDF,266,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for PA_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
