SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
AR-CCg,262,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, consolidated from LW_IN_JSB and LW_IN_JSB_ERA. Average from half-hourly data"
AR-CCg,262,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Longwave radiation, incoming, consolidated from LW_IN_JSB and LW_IN_JSB_ERA. Average from half-hourly data"
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.5
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3
AR-CCg,263,GRP_VAR_INFO,VAR_INFO_UNIT,W m-2
AR-CCg,264,GRP_VAR_INFO,VAR_INFO_VARNAME,LW_IN_JSB_F_QC
AR-CCg,264,GRP_VAR_INFO,VAR_INFO_DATE,201801010000
AR-CCg,264,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Quality flag for LW_IN_JSB_F, fraction between 0-1, indicating percentage of measured and good quality gapfill data"
AR-CCg,264,GRP_VAR_INFO,VAR_INFO_UNIT,adimensional
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_DATE,20180101
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_DEFINITION,"Vapor Pressure Deficit, gapfilled using MDS. Average from half-hourly data"
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_HEIGHT,4.50
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_MODEL,[TA] SA-Campbell CSAT-3. [RH] GA_OP-LI-COR LI-7500
AR-CCg,265,GRP_VAR_INFO,VAR_INFO_UNIT,hPa
AR-CCg,266,GRP_VAR_INFO,VAR_INFO_VARNAME,VPD_F_MDS_QC
